child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp,cluster_label
5.000000000000014,58.73888888888889,8.807777777777778,51.49166666666667,45672.22222222222,2.6712499999999997,80.12777777777778,1.7527777777777778,42494.44444444444,0
92.96170212765958,29.151276595744683,6.3885106382978725,42.32340425531915,3942.4042553191484,12.01968085106383,59.18723404255319,5.008085106382978,1922.3829787234008,1
21.927380952380954,40.243916666666664,6.200952380952381,47.47340357142857,12305.59523809524,7.600904761904762,72.81428571428572,2.3075,6486.452380952384,2
